habitable_surface,bedrooms_count,post_code,num_facade,target
293.0,2.0,9100,3.0,330000.0
100.0,2.0,6224,3.0,280000.0
100.0,2.0,6224,3.0,280000.0
364.0,4.0,6040,3.0,215000.0
173.0,3.0,4020,3.0,315000.0
228.0,2.0,3840,2.0,275000.0
88.0,2.0,4920,4.0,235000.0
358.0,5.0,1970,3.0,895000.0
107.0,3.0,1150,3.0,475000.0
107.0,3.0,1150,3.0,475000.0
175.0,4.0,4500,4.0,325000.0
100.0,2.0,6224,3.0,280000.0
215.0,4.0,7060,4.0,390000.0
185.0,3.0,7850,3.0,395000.0
170.0,4.0,6780,3.0,270000.0
225.0,3.0,2830,3.0,335000.0
159.0,4.0,1150,3.0,729000.0
183.0,4.0,4610,3.0,135000.0
120.0,3.0,1332,4.0,479000.0
109.0,3.0,7700,2.0,148000.0
100.0,2.0,6224,3.0,280000.0
138.0,2.0,5670,3.0,130000.0
175.0,3.0,2200,4.0,265000.0
107.0,3.0,1150,3.0,475000.0
100.0,2.0,6224,3.0,280000.0
173.0,3.0,4020,3.0,315000.0
77.0,2.0,4610,3.0,229000.0
255.0,3.0,9420,3.0,525000.0
173.0,3.0,4020,3.0,315000.0
77.0,2.0,4610,3.0,229000.0
358.0,5.0,1970,3.0,895000.0
100.0,2.0,6224,3.0,280000.0
135.0,3.0,2801,3.0,349000.0
107.0,3.0,1150,3.0,475000.0
290.0,4.0,1080,2.0,695000.0
358.0,5.0,1970,3.0,895000.0
358.0,5.0,1970,3.0,895000.0
155.0,3.0,7190,4.0,220000.0
124.0,4.0,4801,3.0,368000.0
189.0,4.0,2400,4.0,289500.0
358.0,5.0,1970,3.0,895000.0
151.0,3.0,2550,3.0,419000.0
211.0,4.0,7390,2.0,195000.0
122.0,3.0,9600,2.0,289000.0
100.0,2.0,6224,3.0,280000.0
80.0,3.0,6940,4.0,240000.0
173.0,3.0,4020,3.0,315000.0
358.0,5.0,1970,3.0,895000.0
107.0,3.0,1150,3.0,475000.0
141.0,4.0,2950,2.0,389000.0
127.0,2.0,4280,3.0,175000.0
260.0,5.0,7190,3.0,875000.0
100.0,2.0,6224,3.0,280000.0
124.0,2.0,1370,4.0,339000.0
189.0,3.0,2320,4.0,340000.0
296.0,2.0,8800,2.0,189000.0
150.0,3.0,9700,2.0,313000.0
239.0,3.0,2220,3.0,325000.0
120.0,4.0,2140,2.0,650000.0
140.0,2.0,4500,2.0,195000.0
358.0,5.0,1970,3.0,895000.0
189.0,5.0,4837,3.0,456394.0
183.0,4.0,4610,3.0,135000.0
131.0,5.0,4400,2.0,205000.0
176.0,3.0,7012,2.0,175000.0
160.0,3.0,9470,3.0,262000.0
153.0,2.0,4500,2.0,109000.0
300.0,3.0,9570,2.0,369000.0
220.0,5.0,9255,2.0,338000.0
130.0,3.0,1435,3.0,325000.0
155.0,3.0,7190,4.0,220000.0
200.0,3.0,3110,3.0,404000.0
144.0,3.0,1800,2.0,299000.0
266.0,3.0,1547,4.0,950000.0
107.0,3.0,1150,3.0,475000.0
183.0,4.0,4610,3.0,135000.0
114.0,3.0,6530,4.0,299000.0
320.0,2.0,5580,2.0,149000.0
155.0,3.0,7190,4.0,220000.0
205.0,3.0,4550,4.0,364000.0
250.0,3.0,6922,4.0,320000.0
171.0,4.0,2275,3.0,495000.0
183.0,4.0,4610,3.0,135000.0
155.0,3.0,7190,4.0,220000.0
148.0,3.0,9690,2.0,210000.0
173.0,3.0,4020,3.0,315000.0
305.0,4.0,1420,4.0,845000.0
97.0,2.0,4610,3.0,197000.0
358.0,5.0,1970,3.0,895000.0
358.0,5.0,1970,3.0,895000.0
176.0,2.0,7700,2.0,185000.0
77.0,2.0,4610,3.0,229000.0
125.0,5.0,4460,2.0,179000.0
160.0,4.0,2930,3.0,539000.0
300.0,5.0,1320,4.0,600000.0
100.0,3.0,1430,2.0,135000.0
183.0,4.0,4610,3.0,135000.0
233.0,3.0,9420,3.0,449000.0
273.0,4.0,1650,4.0,625000.0
155.0,3.0,7190,4.0,220000.0
273.0,4.0,1651,4.0,625000.0
260.0,5.0,4830,3.0,259000.0
128.0,4.0,7134,4.0,105000.0
330.0,4.0,1070,2.0,570000.0
120.0,3.0,7090,3.0,240000.0
142.0,3.0,2620,2.0,365000.0
107.0,3.0,1150,3.0,475000.0
81.0,2.0,2620,2.0,209000.0
150.0,4.0,4121,4.0,399000.0
284.0,3.0,3380,3.0,275000.0
163.0,3.0,2390,3.0,369900.0
358.0,5.0,1970,3.0,895000.0
165.0,3.0,2840,2.0,225000.0
143.0,4.0,6041,2.0,149000.0
150.0,5.0,6240,3.0,170000.0
183.0,4.0,4610,3.0,135000.0
100.0,2.0,6224,3.0,280000.0
173.0,3.0,4020,3.0,315000.0
147.0,3.0,2221,3.0,199000.0
240.0,4.0,2830,3.0,547000.0
100.0,2.0,6224,3.0,280000.0
107.0,3.0,1150,3.0,475000.0
153.0,3.0,9600,2.0,195000.0
100.0,2.0,6224,3.0,280000.0
173.0,3.0,4020,3.0,315000.0
320.0,5.0,6230,3.0,350000.0
358.0,5.0,1970,3.0,895000.0
358.0,5.0,1970,3.0,895000.0
221.0,3.0,3140,2.0,399000.0
100.0,2.0,5590,3.0,239000.0
155.0,3.0,7190,4.0,220000.0
155.0,3.0,7190,4.0,220000.0
236.0,4.0,1030,2.0,545000.0
129.0,2.0,8400,2.0,257000.0
250.0,4.0,1060,2.0,645000.0
107.0,3.0,1150,3.0,475000.0
358.0,5.0,1970,3.0,895000.0
145.0,4.0,1490,3.0,365000.0
190.0,4.0,7000,4.0,395000.0
165.0,3.0,6760,4.0,210000.0
100.0,2.0,6224,3.0,280000.0
107.0,3.0,1150,3.0,475000.0
220.0,2.0,2500,1.0,380000.0
155.0,3.0,7190,4.0,220000.0
155.0,3.0,7190,4.0,220000.0
145.0,3.0,7170,3.0,259000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
155.0,4.0,6690,4.0,295000.0
95.0,2.0,5030,4.0,275000.0
183.0,4.0,4610,3.0,135000.0
129.0,2.0,4100,2.0,175000.0
320.0,5.0,1180,2.0,995000.0
100.0,2.0,6224,3.0,280000.0
235.0,3.0,2430,3.0,349000.0
98.0,2.0,4540,2.0,279000.0
180.0,3.0,5640,4.0,289000.0
155.0,3.0,7190,4.0,220000.0
120.0,3.0,4400,2.0,179000.0
350.0,5.0,1800,2.0,529000.0
130.0,5.0,2140,2.0,425000.0
107.0,3.0,1150,3.0,475000.0
173.0,3.0,5500,2.0,225000.0
224.0,3.0,4218,4.0,320000.0
173.0,3.0,4020,3.0,315000.0
173.0,3.0,4020,3.0,315000.0
160.0,3.0,1357,4.0,495000.0
165.0,3.0,1982,4.0,449000.0
183.0,4.0,4610,3.0,135000.0
183.0,4.0,4610,3.0,135000.0
173.0,3.0,4020,3.0,315000.0
187.0,3.0,1300,4.0,690000.0
326.0,4.0,2310,4.0,597000.0
159.0,3.0,1330,3.0,599000.0
183.0,4.0,4610,3.0,135000.0
197.0,4.0,9220,4.0,395000.0
77.0,2.0,4610,3.0,229000.0
224.0,4.0,9570,3.0,329000.0
93.0,2.0,4130,3.0,130000.0
240.0,3.0,3271,4.0,398000.0
155.0,3.0,7190,4.0,220000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
111.0,3.0,4280,2.0,285000.0
77.0,2.0,4610,3.0,229000.0
214.0,5.0,1190,3.0,660000.0
100.0,2.0,6224,3.0,280000.0
67.0,2.0,2300,2.0,165000.0
160.0,3.0,1970,4.0,799000.0
320.0,4.0,1200,2.0,725000.0
140.0,2.0,5540,4.0,80000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
336.0,5.0,1140,3.0,625000.0
209.0,4.0,6740,4.0,350000.0
120.0,3.0,1325,4.0,459000.0
225.0,3.0,1700,4.0,595000.0
170.0,4.0,2660,2.0,299000.0
173.0,3.0,4020,3.0,315000.0
112.0,2.0,4900,2.0,125000.0
100.0,2.0,6224,3.0,280000.0
173.0,3.0,4020,3.0,315000.0
250.0,3.0,6700,3.0,499000.0
183.0,4.0,4610,3.0,135000.0
112.0,3.0,6791,3.0,195000.0
100.0,2.0,6224,3.0,280000.0
200.0,4.0,6880,3.0,275000.0
87.0,2.0,1400,2.0,190000.0
77.0,2.0,4610,3.0,229000.0
155.0,2.0,7712,3.0,195000.0
190.0,5.0,1150,2.0,750000.0
197.0,3.0,2480,4.0,299000.0
77.0,2.0,4610,3.0,229000.0
196.0,4.0,4030,4.0,275000.0
197.0,4.0,2600,2.0,199000.0
170.0,3.0,2920,3.0,550000.0
100.0,2.0,6224,3.0,280000.0
190.0,4.0,1730,3.0,450000.0
140.0,4.0,4100,3.0,89000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,4610,3.0,135000.0
127.0,2.0,1840,2.0,298000.0
158.0,2.0,8600,3.0,299000.0
151.0,2.0,6900,4.0,319000.0
183.0,4.0,4610,3.0,135000.0
300.0,5.0,1190,2.0,600000.0
180.0,4.0,5100,4.0,329000.0
150.0,3.0,3040,3.0,490000.0
133.0,3.0,5670,3.0,155000.0
90.0,2.0,4101,2.0,85000.0
176.0,3.0,2490,4.0,475000.0
135.0,3.0,1435,2.0,275000.0
190.0,4.0,3360,4.0,560000.0
216.0,5.0,2900,2.0,399000.0
77.0,2.0,4610,3.0,229000.0
150.0,3.0,9042,4.0,495000.0
170.0,2.0,1800,2.0,340000.0
128.0,3.0,3070,2.0,319000.0
110.0,3.0,8730,4.0,320000.0
95.0,3.0,9500,4.0,275000.0
107.0,3.0,1150,3.0,475000.0
100.0,2.0,6224,3.0,280000.0
169.0,3.0,3010,3.0,415000.0
114.0,4.0,6700,4.0,395000.0
194.0,4.0,3290,2.0,390000.0
209.0,2.0,6042,3.0,175000.0
137.0,2.0,2820,4.0,430000.0
100.0,2.0,6224,3.0,280000.0
269.0,3.0,2170,2.0,375000.0
195.0,2.0,1430,2.0,380000.0
105.0,3.0,9800,3.0,198000.0
200.0,4.0,4100,4.0,525000.0
155.0,3.0,7190,4.0,220000.0
155.0,3.0,7190,4.0,220000.0
270.0,3.0,3270,4.0,379500.0
154.0,2.0,8800,2.0,210000.0
77.0,2.0,4610,3.0,229000.0
180.0,4.0,1200,2.0,595000.0
155.0,3.0,4530,3.0,250000.0
140.0,3.0,1300,4.0,445000.0
173.0,3.0,4020,3.0,315000.0
185.0,5.0,1082,3.0,640000.0
236.0,4.0,9520,4.0,565000.0
330.0,5.0,3210,4.0,1090000.0
77.0,2.0,4610,3.0,229000.0
150.0,4.0,6530,2.0,199000.0
230.0,3.0,1140,3.0,475000.0
150.0,4.0,1200,2.0,650000.0
106.0,2.0,7141,2.0,71000.0
160.0,3.0,2520,2.0,479900.0
148.0,3.0,5032,4.0,360000.0
200.0,4.0,6690,3.0,189000.0
225.0,5.0,3511,4.0,625000.0
173.0,3.0,4020,3.0,315000.0
152.0,3.0,7012,2.0,60000.0
200.0,3.0,1730,4.0,595000.0
183.0,4.0,4610,3.0,135000.0
200.0,5.0,1420,2.0,425000.0
153.0,2.0,2530,2.0,259000.0
180.0,2.0,3440,4.0,289000.0
151.0,3.0,1340,4.0,390000.0
165.0,5.0,6230,2.0,285000.0
77.0,2.0,4610,3.0,229000.0
358.0,5.0,1970,3.0,895000.0
183.0,4.0,4610,3.0,135000.0
250.0,5.0,1370,4.0,425000.0
224.0,4.0,2610,3.0,475000.0
102.0,2.0,2570,3.0,295000.0
77.0,2.0,4610,3.0,229000.0
89.0,2.0,6690,4.0,250000.0
173.0,3.0,4020,3.0,315000.0
150.0,2.0,1332,4.0,419000.0
166.0,3.0,8400,2.0,289000.0
183.0,4.0,4610,3.0,135000.0
155.0,3.0,7190,4.0,220000.0
155.0,3.0,7190,4.0,220000.0
290.0,5.0,6730,4.0,145000.0
100.0,2.0,6224,3.0,280000.0
105.0,3.0,4020,2.0,259000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,4610,3.0,135000.0
103.0,2.0,4624,3.0,109500.0
166.0,3.0,2431,3.0,160000.0
110.0,2.0,2950,2.0,339000.0
100.0,2.0,6224,3.0,280000.0
183.0,4.0,4610,3.0,135000.0
190.0,4.0,5530,2.0,280000.0
144.0,4.0,2310,3.0,259000.0
155.0,3.0,7190,4.0,220000.0
100.0,2.0,6224,3.0,280000.0
191.0,3.0,1470,2.0,240000.0
107.0,3.0,1150,3.0,475000.0
230.0,4.0,1780,2.0,375000.0
107.0,3.0,1150,3.0,475000.0
180.0,3.0,9255,3.0,169000.0
160.0,3.0,1350,3.0,300000.0
140.0,2.0,1700,3.0,349000.0
173.0,3.0,4020,3.0,315000.0
100.0,2.0,6224,3.0,280000.0
107.0,3.0,1150,3.0,475000.0
200.0,5.0,7800,4.0,395000.0
143.0,3.0,4480,2.0,179000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
358.0,5.0,1970,3.0,895000.0
107.0,3.0,1150,3.0,475000.0
173.0,3.0,4020,3.0,315000.0
210.0,4.0,1400,4.0,150000.0
130.0,3.0,8580,3.0,199000.0
173.0,3.0,4020,3.0,315000.0
155.0,3.0,7190,4.0,220000.0
142.0,3.0,7100,2.0,190000.0
183.0,4.0,4610,3.0,135000.0
317.0,4.0,1020,2.0,699000.0
180.0,3.0,9400,4.0,420000.0
110.0,2.0,9700,2.0,209000.0
183.0,4.0,4610,3.0,135000.0
100.0,2.0,6224,3.0,280000.0
187.0,3.0,1300,4.0,690000.0
160.0,3.0,1330,4.0,560000.0
125.0,2.0,9630,2.0,175000.0
183.0,4.0,4610,3.0,135000.0
120.0,3.0,4520,3.0,225000.0
183.0,4.0,4610,3.0,135000.0
100.0,2.0,6224,3.0,280000.0
170.0,3.0,6700,3.0,399000.0
180.0,4.0,1653,2.0,455000.0
358.0,5.0,1970,3.0,895000.0
77.0,2.0,4610,3.0,229000.0
155.0,3.0,7190,4.0,220000.0
216.0,4.0,1200,2.0,590000.0
196.0,3.0,1500,2.0,295000.0
173.0,3.0,4020,3.0,315000.0
118.0,3.0,4420,2.0,250000.0
230.0,5.0,1301,4.0,599000.0
285.0,4.0,1080,2.0,575000.0
230.0,5.0,4841,3.0,255000.0
178.0,3.0,1400,4.0,445000.0
110.0,3.0,1421,3.0,379000.0
125.0,3.0,1800,2.0,335000.0
170.0,3.0,1380,4.0,550000.0
154.0,4.0,2340,4.0,325000.0
315.0,4.0,9550,4.0,375000.0
183.0,4.0,4610,3.0,135000.0
358.0,5.0,1970,3.0,895000.0
350.0,5.0,7141,3.0,449000.0
165.0,4.0,5580,4.0,415000.0
378.0,4.0,1620,2.0,695000.0
194.0,3.0,3200,2.0,255000.0
152.0,2.0,9400,2.0,219000.0
120.0,2.0,9600,2.0,115000.0
288.0,3.0,2220,4.0,448000.0
245.0,3.0,3300,2.0,280000.0
164.0,4.0,6110,4.0,295000.0
230.0,5.0,1350,3.0,375000.0
107.0,3.0,1150,3.0,475000.0
248.0,3.0,2000,2.0,475000.0
280.0,4.0,1780,2.0,750000.0
358.0,5.0,1970,3.0,895000.0
229.0,4.0,6001,3.0,360000.0
107.0,3.0,1150,3.0,475000.0
107.0,3.0,1150,3.0,475000.0
149.0,3.0,4650,3.0,439700.0
173.0,3.0,4020,3.0,315000.0
180.0,3.0,9230,4.0,395000.0
160.0,5.0,4800,2.0,119500.0
146.0,3.0,9550,4.0,199900.0
224.0,3.0,9200,2.0,325000.0
340.0,3.0,4540,2.0,450000.0
183.0,4.0,4610,3.0,135000.0
200.0,3.0,1860,4.0,525000.0
183.0,4.0,4610,3.0,135000.0
159.0,5.0,2180,2.0,339500.0
303.0,4.0,4830,2.0,270000.0
354.0,4.0,2220,4.0,675000.0
183.0,4.0,4610,3.0,135000.0
155.0,3.0,7190,4.0,220000.0
235.0,5.0,1730,2.0,279000.0
173.0,3.0,4020,3.0,315000.0
200.0,5.0,4040,2.0,275000.0
190.0,3.0,9320,2.0,395000.0
183.0,4.0,4610,3.0,135000.0
77.0,2.0,4610,3.0,229000.0
173.0,3.0,4020,3.0,315000.0
200.0,4.0,2400,4.0,449000.0
216.0,4.0,1180,4.0,925000.0
77.0,2.0,4610,3.0,229000.0
358.0,5.0,1970,3.0,895000.0
119.0,3.0,4460,2.0,199000.0
358.0,5.0,1970,3.0,895000.0
180.0,3.0,9950,4.0,369000.0
120.0,3.0,6870,2.0,165000.0
100.0,2.0,6224,3.0,280000.0
384.0,4.0,2550,4.0,949000.0
183.0,4.0,4610,3.0,135000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,4610,3.0,135000.0
100.0,2.0,6224,3.0,280000.0
300.0,3.0,9570,2.0,369000.0
147.0,3.0,8553,3.0,155000.0
60.0,2.0,4000,3.0,129000.0
92.0,2.0,5650,4.0,235000.0
151.0,2.0,3400,3.0,275000.0
77.0,2.0,4610,3.0,229000.0
230.0,3.0,7050,4.0,690000.0
183.0,4.0,4610,3.0,135000.0
195.0,4.0,4102,2.0,165000.0
145.0,2.0,8660,2.0,99000.0
90.0,2.0,4160,2.0,235000.0
135.0,3.0,1315,4.0,365000.0
250.0,4.0,1300,2.0,599000.0
173.0,3.0,4020,3.0,315000.0
158.0,4.0,2180,2.0,338000.0
183.0,4.0,4610,3.0,135000.0
118.0,4.0,2500,2.0,215000.0
200.0,5.0,1495,4.0,220000.0
173.0,3.0,4020,3.0,315000.0
107.0,3.0,1150,3.0,475000.0
226.0,3.0,2160,4.0,495000.0
155.0,3.0,7190,4.0,220000.0
240.0,3.0,8310,3.0,475000.0
110.0,3.0,9230,1.0,169000.0
155.0,2.0,4000,2.0,265000.0
200.0,3.0,2223,4.0,349000.0
173.0,3.0,4020,3.0,315000.0
70.0,3.0,3400,2.0,239000.0
90.0,3.0,6700,2.0,298000.0
133.0,3.0,9200,2.0,329500.0
90.0,3.0,6040,2.0,129000.0
187.0,3.0,1981,3.0,449000.0
180.0,3.0,2630,2.0,364000.0
183.0,4.0,4610,3.0,135000.0
173.0,3.0,4020,3.0,315000.0
110.0,3.0,9600,2.0,155000.0
207.0,3.0,8710,3.0,396450.0
179.0,4.0,2230,4.0,349000.0
261.0,4.0,3850,4.0,250000.0
218.0,2.0,3520,3.0,285000.0
100.0,2.0,4101,2.0,165000.0
164.0,3.0,4540,4.0,349000.0
115.0,4.0,4020,2.0,149000.0
107.0,3.0,1150,3.0,475000.0
358.0,5.0,1970,3.0,895000.0
228.0,3.0,1785,3.0,249000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,9000,2.0,548000.0
110.0,3.0,4053,3.0,150000.0
107.0,3.0,1150,3.0,475000.0
129.0,3.0,1030,2.0,375000.0
76.0,2.0,9100,2.0,189000.0
185.0,5.0,7130,2.0,180000.0
358.0,5.0,1970,3.0,895000.0
130.0,2.0,9940,3.0,365000.0
183.0,4.0,4610,3.0,135000.0
265.0,4.0,4600,2.0,369000.0
173.0,3.0,4020,3.0,315000.0
241.0,3.0,8530,2.0,169000.0
166.0,4.0,9660,4.0,219000.0
160.0,3.0,1380,4.0,785000.0
380.0,5.0,1780,3.0,850000.0
157.0,4.0,2860,4.0,449000.0
240.0,3.0,1785,4.0,615000.0
120.0,2.0,6200,2.0,179999.0
358.0,5.0,1970,3.0,895000.0
288.0,5.0,1030,2.0,695000.0
400.0,3.0,2590,4.0,825000.0
155.0,3.0,7190,4.0,220000.0
190.0,4.0,9340,4.0,439000.0
290.0,4.0,1020,3.0,695000.0
155.0,3.0,7190,4.0,220000.0
77.0,2.0,4610,3.0,229000.0
77.0,2.0,4610,3.0,229000.0
198.0,3.0,2610,3.0,685000.0
143.0,3.0,1495,3.0,595000.0
300.0,3.0,3090,2.0,395000.0
200.0,4.0,2100,2.0,375000.0
183.0,4.0,4610,3.0,135000.0
183.0,4.0,4610,3.0,135000.0
100.0,2.0,6224,3.0,280000.0
107.0,3.0,1150,3.0,475000.0
187.0,3.0,1300,4.0,690000.0
155.0,3.0,7190,4.0,220000.0
180.0,3.0,6000,2.0,265000.0
107.0,3.0,1150,3.0,475000.0
165.0,2.0,1180,4.0,975000.0
155.0,3.0,7190,4.0,220000.0
183.0,4.0,6941,4.0,259000.0
190.0,4.0,4500,2.0,299000.0
100.0,2.0,6224,3.0,280000.0
203.0,5.0,1850,3.0,495000.0
105.0,3.0,9308,4.0,360000.0
173.0,3.0,4020,3.0,315000.0
158.0,3.0,3670,3.0,319900.0
100.0,2.0,6224,3.0,280000.0
240.0,2.0,2300,2.0,350000.0
155.0,3.0,7190,4.0,220000.0
202.0,4.0,1080,2.0,330000.0
140.0,3.0,7890,3.0,265000.0
123.0,2.0,6060,2.0,149999.0
183.0,4.0,4610,3.0,135000.0
160.0,3.0,9170,3.0,289000.0
272.0,3.0,5140,4.0,270000.0
155.0,3.0,7190,4.0,220000.0
130.0,3.0,9820,2.0,455000.0
208.0,3.0,9600,2.0,249000.0
235.0,4.0,5060,3.0,199000.0
102.0,3.0,6780,4.0,185000.0
158.0,3.0,1770,3.0,359000.0
136.0,3.0,7332,3.0,190000.0
122.0,3.0,2200,2.0,199000.0
358.0,5.0,1970,3.0,895000.0
107.0,3.0,1150,3.0,475000.0
200.0,3.0,6700,4.0,895000.0
170.0,4.0,7160,2.0,75000.0
344.0,3.0,9280,4.0,475000.0
183.0,4.0,4610,3.0,135000.0
160.0,3.0,6700,2.0,315000.0
124.0,3.0,4287,4.0,275000.0
85.0,2.0,4540,3.0,120000.0
154.0,2.0,1780,2.0,530000.0
142.0,4.0,2060,2.0,479000.0
180.0,3.0,2610,3.0,609000.0
183.0,4.0,4610,3.0,135000.0
120.0,3.0,4000,3.0,209000.0
215.0,4.0,1400,4.0,365000.0
140.0,4.0,4800,3.0,370286.0
155.0,3.0,7190,4.0,220000.0
140.0,4.0,4860,2.0,114000.0
123.0,3.0,4260,3.0,298023.0
173.0,3.0,4020,3.0,315000.0
120.0,2.0,1457,3.0,305000.0
100.0,3.0,1390,4.0,295000.0
363.0,5.0,5060,2.0,518000.0
170.0,5.0,1300,2.0,365000.0
360.0,5.0,2930,4.0,900000.0
253.0,3.0,4800,3.0,390000.0
360.0,5.0,9230,2.0,495000.0
200.0,5.0,1210,2.0,389000.0
208.0,3.0,6000,2.0,124999.0
240.0,4.0,1030,2.0,615000.0
173.0,3.0,4020,3.0,315000.0
100.0,2.0,4041,3.0,170000.0
150.0,4.0,4100,2.0,199500.0
124.0,3.0,2640,3.0,399000.0
266.0,4.0,2060,2.0,259000.0
223.0,5.0,4860,3.0,275000.0
180.0,4.0,8560,2.0,260000.0
155.0,4.0,1300,2.0,390000.0
255.0,5.0,4450,4.0,595000.0
173.0,3.0,4020,3.0,315000.0
224.0,4.0,9660,2.0,325000.0
150.0,3.0,7120,4.0,249000.0
107.0,3.0,1150,3.0,475000.0
214.0,3.0,2570,2.0,439000.0
120.0,3.0,7332,4.0,220000.0
155.0,3.0,7190,4.0,220000.0
150.0,4.0,1070,2.0,425000.0
135.0,3.0,7061,4.0,375000.0
107.0,3.0,1150,3.0,475000.0
247.0,3.0,1980,4.0,619000.0
123.0,2.0,4540,3.0,119000.0
131.0,3.0,3290,2.0,120000.0
282.0,5.0,1160,2.0,635000.0
183.0,4.0,4610,3.0,135000.0
173.0,3.0,4020,3.0,315000.0
165.0,3.0,3190,4.0,265000.0
183.0,4.0,4610,3.0,135000.0
173.0,3.0,4020,3.0,315000.0
358.0,5.0,1970,3.0,895000.0
81.0,3.0,5300,4.0,249000.0
235.0,3.0,7800,3.0,385000.0
186.0,4.0,1910,4.0,595000.0
153.0,4.0,1480,3.0,259000.0
311.0,3.0,9300,4.0,798750.0
225.0,3.0,2150,2.0,375000.0
358.0,5.0,1970,3.0,895000.0
213.0,4.0,1472,4.0,485000.0
358.0,5.0,1970,3.0,895000.0
235.0,5.0,1650,3.0,539000.0
245.0,3.0,8870,2.0,210000.0
183.0,4.0,4610,3.0,135000.0
115.0,2.0,2160,3.0,275000.0
160.0,3.0,1380,4.0,785000.0
173.0,3.0,4020,3.0,315000.0
232.0,4.0,2560,3.0,595000.0
155.0,3.0,7190,4.0,220000.0
77.0,2.0,4610,3.0,229000.0
100.0,3.0,2060,2.0,315000.0
305.0,4.0,1650,4.0,899000.0
213.0,4.0,4800,4.0,389000.0
100.0,2.0,6224,3.0,280000.0
355.0,5.0,4210,4.0,730000.0
175.0,3.0,4570,3.0,295000.0
358.0,5.0,1970,3.0,895000.0
155.0,3.0,7190,4.0,220000.0
115.0,2.0,4430,2.0,150000.0
100.0,2.0,4050,4.0,225000.0
138.0,2.0,1470,3.0,265000.0
145.0,3.0,2850,2.0,219000.0
77.0,2.0,4610,3.0,229000.0
132.0,2.0,3700,3.0,165000.0
218.0,3.0,8790,4.0,485000.0
358.0,5.0,1970,3.0,895000.0
221.0,3.0,9500,3.0,219000.0
360.0,4.0,1367,4.0,525000.0
110.0,3.0,6043,3.0,145000.0
155.0,3.0,7190,4.0,220000.0
187.0,3.0,1300,4.0,690000.0
155.0,3.0,1790,3.0,219000.0
324.0,5.0,2275,4.0,549000.0
178.0,4.0,9140,4.0,400000.0
120.0,2.0,4560,3.0,122500.0
173.0,3.0,4020,3.0,315000.0
130.0,3.0,9420,2.0,225000.0
173.0,3.0,4020,3.0,315000.0
166.0,4.0,1340,2.0,450000.0
107.0,3.0,1150,3.0,475000.0
198.0,4.0,4840,4.0,627000.0
150.0,3.0,4141,4.0,314000.0
138.0,2.0,4100,2.0,20000.0
100.0,2.0,6224,3.0,280000.0
249.0,4.0,8691,2.0,395000.0
258.0,3.0,2900,4.0,725000.0
200.0,3.0,5020,4.0,249000.0
77.0,2.0,4610,3.0,229000.0
138.0,3.0,3890,2.0,179000.0
358.0,5.0,1970,3.0,895000.0
250.0,4.0,7380,2.0,299000.0
196.0,3.0,2220,2.0,349000.0
155.0,3.0,7190,4.0,220000.0
200.0,4.0,6852,4.0,450000.0
373.0,5.0,7500,4.0,895000.0
266.0,4.0,1180,3.0,996000.0
178.0,2.0,2590,3.0,399000.0
152.0,4.0,4042,3.0,452602.0
120.0,3.0,8930,2.0,215000.0
183.0,4.0,4610,3.0,135000.0
84.0,2.0,1083,2.0,385000.0
77.0,2.0,4610,3.0,229000.0
165.0,3.0,9170,4.0,375000.0
102.0,4.0,6838,3.0,100000.0
150.0,4.0,4350,3.0,295000.0
162.0,2.0,2180,2.0,279000.0
218.0,3.0,8890,3.0,290000.0
156.0,3.0,7060,3.0,160000.0
182.0,3.0,6041,2.0,80000.0
268.0,5.0,1730,3.0,478000.0
320.0,4.0,1850,4.0,775000.0
155.0,4.0,6030,2.0,119000.0
259.0,3.0,2200,3.0,349000.0
77.0,2.0,4610,3.0,229000.0
142.0,3.0,6040,3.0,219000.0
175.0,3.0,1190,2.0,448000.0
156.0,3.0,2960,4.0,599000.0
183.0,4.0,4610,3.0,135000.0
273.0,5.0,1652,4.0,695000.0
145.0,4.0,5030,2.0,240000.0
162.0,4.0,3800,2.0,199000.0
358.0,5.0,1970,3.0,895000.0
183.0,4.0,4610,3.0,135000.0
100.0,2.0,6224,3.0,280000.0
358.0,5.0,1970,3.0,895000.0
262.0,4.0,7334,4.0,200000.0
267.0,4.0,9940,4.0,289000.0
120.0,3.0,7850,3.0,240000.0
182.0,2.0,1861,4.0,425000.0
243.0,5.0,7300,3.0,140000.0
77.0,2.0,4610,3.0,229000.0
190.0,3.0,1200,2.0,589000.0
173.0,3.0,4020,3.0,315000.0
155.0,3.0,7190,4.0,220000.0
160.0,3.0,7331,4.0,320000.0
183.0,4.0,4610,3.0,135000.0
115.0,4.0,8500,2.0,139000.0
175.0,3.0,2660,3.0,295000.0
133.0,3.0,5300,3.0,310000.0
183.0,4.0,4610,3.0,135000.0
255.0,4.0,6940,4.0,399000.0
